name,acido aspartico | g,acido glutamico | g,acqua | g,alanina | g,alcol | g,aminoacido limitante | g,arginina | g,c12:0 | g,c14:0 | g,c14:1 | g,c15:0 | g,c16:0 | g,c16:1 | g,c17:0 | g,c17:1 | g,c18:0 | g,c18:1 | g,c18:2 | g,c18:3 | g,c20:0 | g,c20:1 | g,c20:2 | g,c20:3 | g,c20:4 | g,c20:5 | g,c22:0 | g,c22:1 | g,c22:6 | g,c4:0:c10:0 | g,calcio | g,carboidrati complessi | g,carboidrati disponibili | g,category,cistina | g,colesterolo | g,fenilalanina | g,ferro | g,fibra insolubile | g,fibra solubile | g,fibra totale | g,fosforo | g,glicina | g,grassi | g,indice chimico | g,isoleucina | g,istidina | g,leucina | g,lipidi totali | g,lisina | g,magnesio | g,manganese | g,metionina | g,monoinsaturi totali | g,niacina | g,nitrati | g,nitriti | g,parte edibile | %,polinsaturi totali | g,potassio | g,prolina | g,proteine | %,proteine | g,rame | g,riboflavina | g,saturi totali | g,selenio | g,serina | g,sodio | g,tiamina | g,tirosina | g,treonina | g,triptofano | g,valina | g,vitamina a retinolo eq. | g,vitamina b12 | g,vitamina b6 | g,vitamina c | g,vitamina e | g,zinco | g,zuccheri solubili | g
mozzarella bufala,,,56.9782412108445,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.21559334512211434,0.0,0.4106539907087892,formaggi e latticini,,,,0.0002053269953543946,0.0,0.0,0.0,0.20019382047053472,,25.049893433236143,,,,,25.049893433236143,,,,,,,,,100.0,,,,16.7,17.14480411209195,,,,,,,,,,,,0.00016836813619060357,,,0.0,0.00024639239442527354,,0.4106539907087892
tapioca,,,11.586302783195446,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.011034574079233757,79.35697858648943,87.26509000994031,cereali e derivati,,0.0,,0.0009195478399361466,,,0.3678191359744586,0.011034574079233757,,0.1839095679872293,,,,,0.1839095679872293,,,,,,0.0,,,100.0,,0.01839095679872293,,0.6,0.5517287039616878,,9.195478399361465e-05,,,,0.0036781913597445865,0.0,,,,,0.0,,,0.0,,,0.0
funghi prataioli cotti,,,89.34677271494338,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.005170530828411075,0.0,1.5511592485233225,verdure e ortaggi,,0.0,,0.0008272849325457721,3.1953880519580444,0.22750335645008732,3.41255034675131,0.07238743159775507,,0.31023184970466455,,,,,0.31023184970466455,,,,,,,,,100.0,,0.3309139730183088,,4.8,4.963709595274633,,,,,,0.005170530828411075,7.238743159775506e-05,,,,,0.0,,,0.001034106165682215,,,1.5511592485233225
brie,,,50.3460044696064,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5594000496622933,0.0,0.0,formaggi e latticini,,0.10152074975352729,,0.0008287408143145085,0.0,0.0,0.0,0.40401114697832297,,27.86640988132535,,,,,27.86640988132535,,,,,,0.00041437040715725426,,,100.0,,0.10359260178931357,,19.3,19.993372145337517,,0.0004454481876940483,,,,0.725148212525195,4.1437040715725425e-05,,,,,0.0003314963257258034,,,,,,0.0
coniglio crudo,9.819382774239555,15.640873990395859,75.04813977454516,6.192223014775555,0.0,,6.4226779166199535,0.0,0.11021756175166847,0.0,,1.2224129576094138,0.09017800506954693,,,0.37073179861924843,0.7615031539206184,0.4007911336424308,0.07013844838742539,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.02204351235033369,0.0,0.0,carni fresche,1.1222151741988062,0.052102847373516004,4.178247568222341,0.001001977834106077,0.0,0.0,0.0,0.22043512350333694,4.999869392189324,4.30850468665613,,5.059988062235688,2.7955181571559544,8.31641602308044,4.30850468665613,8.72722693506393,0.02204351235033369,,2.7153599304274687,0.8516811589901654,0.006312460354868285,,,71.0,1.3226107410200216,0.3607120202781877,4.268425573291887,19.9,19.93935889871093,6.0118670046364614e-05,0.000300593350231823,1.7033623179803308,1.7033623179803308e-05,4.0279508931064285,0.06713251488510716,3.0059335023182307e-05,3.3666455225964182,4.30850468665613,0.9618987207418338,5.971787891272219,,,,0.0,,0.0039077135530137,0.0
cocco fresco,,,51.290272401407364,,0.0,,,16.304059085555426,5.401097447378064,0.0,,3.0733856743475925,0.14107344078972558,,,0.8162106217119837,2.2571750526356094,0.6146771348695185,0.0,0.3426069276321907,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.01309967664476023,0.0,9.47207388159586,frutta,,0.0,,0.0017130346381609533,,,,0.09572840625017091,,35.268360197431385,,,,,35.268360197431385,,0.046352701973766966,,,2.3982484934253345,0.0005038337171061626,,,52.0,0.6146771348695185,0.25796286315835526,,3.5,3.526836019743139,0.0003224535789479441,2.0153348684246507e-05,31.167153740187224,8.061339473698602e-07,,0.023176350986883483,5.0383371710616275e-05,,,,,0.0,,,0.003023002302636976,,0.0005038337171061626,9.47207388159586
pane rosetta,4.564137873476883,30.91741156510886,29.876126378622665,3.1043922849448307,0.0,,3.532584324247566,,,,,,,,,,,,,,,,,,,,,,0.0,0.019463274513760696,44.278949518805575,56.05423059963079,cereali e derivati,2.4231776769632067,0.0,4.8463553539264135,0.0009731637256880347,1.5862568728714963,1.4208190395045306,3.016807549632907,,3.532584324247566,1.8490110788072656,,4.048361098862224,2.072838735715514,7.473897413284106,1.8490110788072656,2.102033647486155,0.014597455885320519,,1.6933048826971802,,0.000982895362944915,,,100.0,,0.10023586374586757,11.055139923816073,9.0,8.758473531192312,0.0001849011078807266,1.9463274513760695e-05,,1.946327451376069e-06,5.284279030486028,0.308492901043107,3.892654902752139e-05,2.637273696614574,2.8027115299815395,0.8855789903761115,5.07018301083466,0.0,,,0.0,,0.0003600705785045728,7.2987279426602605
pate prosciutto,,,51.53689648534924,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.013453406713042975,,1.1383651834113286,carni trasformate e conservate,,,,0.003932534269966407,0.0,0.0,0.0,0.1169411506595274,,35.496296173644154,,,,,35.496296173644154,,,,,,,,,100.0,,,,11.3,11.69411506595274,,,,,,,,,,,,,,,0.0,,,
latte pecora,,,82.2157794787088,,0.0,,,0.4175408389487024,0.009941448546397677,0.019882897092795355,,1.570748870330833,0.0,,,0.5964869127838607,1.2725054139389027,0.12923883110316983,0.03976579418559071,0.0,0.029824345639193034,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1789460738351582,0.0,5.169553244126793,latte e yogurt,,0.010935593401037445,,9.941448546397678e-05,0.0,0.0,0.0,0.09543790604541771,,6.859599497014399,,,,,6.859599497014399,,,,,1.4415100392276632,0.0004970724273198839,,,100.0,0.25847766220633966,0.18093436354443773,,5.3,5.268967729590769,,0.00024853621365994195,4.791778199363681,,,0.029824345639193034,5.964869127838607e-05,,,,,5.268967729590769e-05,,,,,,5.169553244126793
coregone,,,74.07251764401468,,0.0,,,0.0,0.15739180375886255,0.0,,0.7672850433244549,0.3541315584574407,,,0.16722879149379147,0.17706577922872035,0.14755481602393364,0.15739180375886255,0.00983698773492891,0.00983698773492891,,,0.049184938674644546,0.49184938674644546,0.0,0.0,0.46233842354165866,0.0,0.08754919084086729,0.0,0.09836987734928909,prodotti della pesca,,,,0.0008853288961436018,0.0,0.0,0.0,0.2587127774286303,,6.39404202770379,,,,,6.39404202770379,,,,,1.3771782828900472,0.003934795093971564,,,69.0,1.947723571515924,0.39347950939715637,,19.0,18.690276696364926,,6.885891414450236e-05,1.1410905772517532,,,,6.885891414450236e-05,,,,,9.443508225531753e-05,,,0.0,,,0.09836987734928909
fagioli,11.594829166887619,14.324162910679195,10.1624128758197,4.055286661874717,0.0,,5.50705992984896,0.0,0.0,0.0,,0.38713953812646473,0.0,,,0.0,0.14517732679742426,0.4452104688454344,0.48392442265808083,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.13065959411768183,38.713953812646466,45.972820152517684,legumi,0.8226715185187374,0.0,5.052170972550364,0.007742790762529294,14.65323151808669,2.264766298039818,16.93735479303283,0.43553198039227276,3.6778256122014144,1.9356976906323233,,4.055286661874717,2.748690720697899,7.375008201309152,1.9356976906323233,6.9781901747295265,0.16453430370374753,,1.0259197760351315,0.14517732679742426,0.002226052344227172,,,100.0,0.9291348915035151,1.3985415814818538,3.455220377778697,23.6,22.84123274946142,0.0006774941917213131,9.678488453161618e-05,0.38713953812646473,1.5485581525058588e-05,5.381239579957859,0.003871395381264647,0.0003871395381264647,2.448657578649889,3.842359915905162,0.9291348915035151,4.452104688454344,2.9035465359484852e-06,,,0.002903546535948485,,0.0032906860740749494,3.3874709586065666
piselli saltati padella,,,68.94679695982627,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,4.451682953311617,12.486427795874048,legumi,,0.0,,,6.221498371335505,0.6948968512486428,6.948968512486428,,,1.0857763300760044,,,,,1.0857763300760044,,,,,,,,,100.0,,,,9.7,10.53203040173724,,,,,,,,,,,,,,,0.0,,,7.600434310532029
ravanelli,,,95.6130511814863,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03900532422675696,0.0,1.800245733542629,verdure e ortaggi,,0.0,,0.0009001228667713146,1.2301679179207965,0.07000955630443557,1.300177474225232,0.029003959040409026,,0.1000136518634794,,,,,0.1000136518634794,,,,,,0.00040005460745391757,,,99.0,,0.24003276447235053,,0.8,0.8001092149078352,,2.0002730372695882e-05,,,,0.059008054599452846,3.0004095559043818e-05,,,,,,,,0.01800245733542629,,,1.800245733542629
hamburgher,,,48.6266531027467,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,25.22889114954222,fast-food a base di carne,,,,,,,1.6276703967446595,,,10.681586978636828,,,,,10.681586978636828,,,,,,,,,100.0,,,,13.6,13.835198372329604,,,,,,,,,,,,,,,,,,
caciottina vaccina,6.3559983137232825,16.67009771902383,48.167367781099,2.9319267345016784,0.0,,3.518312081402014,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,3.14135007268037,formaggi e latticini,0.6910970159896813,0.07434528505343542,4.963333114834985,,0.0,0.0,0.0,,1.8324542090635492,26.5967639486938,,4.565428772295471,2.7329745632319216,8.53400103078167,26.5967639486938,7.193691666438047,,,3.0261672366820895,,,,,100.0,,,9.874310395125296,21.1,22.094162177851935,,,,,5.057573617015395,,,5.3088816228298255,3.7172642526717703,1.1413571930738677,5.654430130824665,,,,,0.00035601967490377524,,3.14135007268037
fichi freschi,,,84.8282851268206,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.044537439077573696,0.0,11.600449248112216,frutta,,0.0,,0.0005178771985764383,1.4293410680709697,0.6525252702063122,2.0715087943057533,0.025893859928821917,,0.20715087943057534,,,,,0.20715087943057534,,,,,,0.0004143017588611507,,,75.0,,0.2796536872312767,,0.9,0.9321789574375889,,4.143017588611507e-05,,,,0.0020715087943057532,3.10726319145863e-05,,,,,1.5536315957293147e-05,,,0.0072502807800701365,,,11.600449248112216
boga,,,79.2667079826473,,0.0,,,0.0,0.15993282821215093,0.0,,0.09995801763259433,0.05997481057955659,,,0.06997061234281603,0.37984046700385843,0.019991603526518867,,0.0,0.009995801763259433,,,,0.06997061234281603,0.0,0.029987405289778293,0.13994122468563205,0.0,0.06497271146118631,0.0,0.7996641410607547,prodotti della pesca,,0.024989504408148584,,0.0040982787229363665,0.0,0.0,0.0,,,1.1994962115911318,,,,,1.1994962115911318,,0.02199076387917075,,,0.5597648987425282,,,,,0.25989084584474526,0.34785390136142824,,18.3,18.292317226764762,0.0008996221586933489,,0.369844665240599,,,,,,,,,,,,,,0.0019991603526518867,0.7996641410607547
carne bovina gelatina,9.476375892587262,15.783802933634087,84.50530270774492,5.840210223191506,0.0,,6.612133661387253,0.0,0.03047066203404264,0.0,,0.3351772823744691,0.05078443672340441,,,0.253922183617022,0.5180012545787249,0.11172576079148967,0.05078443672340441,0.0,0.010156887344680881,,,0.010156887344680881,0.040627549378723524,0.0,0.010156887344680881,0.020313774689361762,0.0,0.008125509875744704,0.0,0.0,carni trasformate e conservate,1.1985127066723438,0.029454973299574555,4.529971755727673,0.0012188264813617056,0.0,0.0,0.0,0.10156887344680882,5.19016943313193,1.8282397220425586,,4.7534232773106515,3.138478189506392,8.31849073529364,1.8282397220425586,8.643511130323429,0.008125509875744704,,2.88455600588937,0.5992563533361719,0.004773737052000014,,,100.0,0.253922183617022,0.07516096635063851,4.6213837418298,12.6,12.79767805429791,0.0001523533101702132,0.00018282397220425583,0.6601976774042572,,4.438559769625545,0.6662918098110658,0.0001523533101702132,3.7580483175319257,4.540128643072353,1.015688734468088,5.484719166127676,,,,0.0,,0.0030267524287149023,0.0
miglio decorticato,,,11.925228815327895,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.016089594433378908,59.53149940350194,70.13170279490451,cereali e derivati,,0.0,,0.0033125635598133044,,,2.933984867263212,0.2839340194125689,,3.9750762717759653,,,,,3.9750762717759653,,0.15143147702003676,,,,,,,100.0,,0.16468173125928998,,11.0,10.410914045127527,0.0005205457022563764,,,,,0.0009464467313752297,,,,,,,,,,,0.0021768274821630284,4.637588983738626
merluzzo nasello,10.750055561647088,15.898819310536993,81.95786045596236,6.707471524432748,0.0,,6.627022090856344,0.0,0.010056179197050596,0.0,,0.05028089598525299,0.05028089598525299,,,0.010056179197050596,0.020112358394101193,0.0,0.0,0.0,0.0,,,0.010056179197050596,0.03016853759115179,0.0,0.0,0.08044943357640477,0.0,0.025140447992626495,0.0,0.0,prodotti della pesca,1.1765729660549198,0.05028089598525299,5.088426673707602,0.0007039325437935418,0.0,0.0,0.0,0.19508987642278158,4.696235685022629,0.3016853759115179,,4.716348043416731,2.956516683932876,8.577920855084159,0.3016853759115179,10.257302780991608,0.020112358394101193,,3.3989885686031016,0.07039325437935419,0.0022123594233511316,,,76.0,0.12067415036460716,0.3217977343056191,3.9420222452438343,17.0,17.095504634986014,0.00030168537591151784,8.044943357640479e-05,0.06033707518230358,1.6592695675133483e-05,5.018033419328248,0.07743257981728958,5.0280895985252984e-05,3.9420222452438343,5.199044644875158,1.126292070069667,5.259381720057463,,,,,,0.002011235839410119,0.0
caramelle dure,,,2.8632025450689293,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.13679745493107,dolci,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,0.0,0.0,,,100.0,0.0,,,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,,97.13679745493107
mandarini,,,79.64403382824568,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03130969388825383,0.0,17.22033163853961,frutta,,0.0,,0.0002935283802023796,1.0077807720281702,0.6555467157853145,1.6633274878134845,0.01859013074615071,,0.29352838020237965,,,,,0.29352838020237965,,,,,,0.0002935283802023796,,,80.0,,0.20546986614166574,,0.9,0.880585140607139,,6.848995538055525e-05,,,,0.0009784279340079322,7.827423472063457e-05,,,,,1.761170281214278e-05,,,0.04109397322833315,,,17.22033163853961
pane tipo1,,,32.91653576696255,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.012585734263838622,50.63337707682768,57.79756427316659,cereali e derivati,,0.0,,0.0013553867668749282,,,,0.07454627217812106,,0.5808800429463978,,,,,0.5808800429463978,,,,,,,,,100.0,,,,8.9,8.616387303704903,,6.776933834374643e-05,,,,,7.745067239285305e-05,,,,,0.0,,,0.0,,,2.1298934908034592
pizza pomodoro,5.44723556299833,30.73081974787109,41.054532735833,3.244309416197535,0.0,,3.7249478482267993,,,,,,,,,,,,,,,,,,,,,,0.0,0.02202926146800795,35.0465523354672,41.45506476252405,cereali e derivati,2.453258663482704,0.0,4.92654392829996,0.0015019951000914513,1.932567028784334,0.7810374520475547,2.7035911801646124,0.040053202669105364,3.805054253565009,6.608778440402386,,4.275679384926997,2.2429793494699006,7.329736088446283,6.608778440402386,2.1428463427971374,0.017022611134369783,,1.5921148060969386,,0.002102793140128032,,,100.0,,0.20927798394607552,11.11476374067674,7.1,7.109443473766203,,5.006650333638171e-05,,,5.417195660996501,0.7760308017139165,6.007980400365805e-05,2.9439103961792443,3.084096605521113,0.9712901647258051,5.016663634305447,,,,0.0,,0.00046061183069471173,2.903857193510139
calamaro surgelato,,,84.17269017067413,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.12995783518037574,0.0,0.5998053931401957,prodotti della pesca,,0.06297956627972055,,0.0001999351310467319,0.0,0.0,0.0,0.16994486138972212,,1.4995134828504892,,,,,1.4995134828504892,,,,,,0.002099318875990685,,,59.0,,0.1449529700088806,,13.1,13.09575108356094,,1.999351310467319e-05,,,,0.18493999621822702,4.998378276168298e-05,,,,,7.497567414252446e-05,,,,,,0.5998053931401957
soia salsa,,,74.3549379158267,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.02089857722486253,,9.129378471913634,prodotti vari,,0.0,,0.0029697978161646755,0.0,0.0,0.0,0.23098427459058588,,0.0,,,,,0.0,,,,,0.0,0.003739745398133295,,,100.0,0.0,0.3959730421552901,,8.7,9.569348518752843,,0.00014299026522274365,0.0,,,6.29157166980072,5.49962558549014e-05,,,,,0.0,,,0.0,,,9.129378471913634
riso integrale cotto,,,70.39854388172564,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.012016821146240508,22.831960177856967,25.53574493576108,cereali e derivati,,0.0,,0.0005007008810933546,,,0.8011214097493672,0.07310232863962976,,0.6008410573120254,,,,,0.6008410573120254,,,,,,0.0014019624670613925,,,100.0,,0.07009812335306964,,2.5,2.5035044054667726,,2.0028035243734182e-05,,,,0.003004205286560127,0.00010014017621867091,,,,,0.0,,,0.0,,,0.4005607048746836
cipolle crude,,,91.99333097293693,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.024971045323815673,0.0,5.6933983338299745,verdure e ortaggi,,0.0,,0.00039953672518105077,0.8789807953983119,0.15981469007242033,0.9988418129526271,0.034959463453341943,,0.09988418129526269,,,,,0.09988418129526269,,,,,,0.0004994209064763136,,,83.0,,0.13983785381336777,,1.0,0.9988418129526271,,2.996525438857881e-05,,,,0.00998841812952627,1.997683625905254e-05,,,,,2.996525438857881e-06,,,0.004994209064763135,,,5.6933983338299745
pane integrale,,,36.37891803929162,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02484898773175657,,48.20703619960774,cereali e derivati,,0.0,,0.002484898773175657,5.327622969688608,1.143053435660802,6.460736810256708,0.1789127116686473,,1.2921473620513415,,,,,1.2921473620513415,,,,,,,,,100.0,,,,7.5,7.454696319526971,,0.00011927514111243153,,,,,9.939595092702627e-05,,,,,0.0,,,0.0,,,
cotechino,,,37.6403852121114,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.020456731093538807,0.0,0.0,carni trasformate e conservate,,,,0.0018411057984184926,0.0,0.0,0.0,0.11148918445978649,,43.26598626283457,,,,,43.26598626283457,,0.011251202101446343,,,,0.007466706849141663,,,100.0,,0.18206490673249534,,17.2,17.59278874044337,0.00013296875210800225,,,1.0228365546769403e-06,,1.163987999222358,,,,,,,,,0.0,,0.002147956764821575,0.0
cheese burger,,,48.72318692543411,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,22.06332992849847,fast-food a base di carne,,,,,,,1.5321756894790601,,,13.381001021450459,,,,,13.381001021450459,,,,,,,,,100.0,,,,14.0,14.300306435137895,,,,,,,,,,,,,,,,,,
latte evaporato,,,74.9634254460268,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.24312462306819502,0.0,8.711965659943655,latte e yogurt,,0.031403597146308526,,0.00010130192627841462,0.0,0.0,0.0,0.2026038525568292,,8.306757954829996,,,,,8.306757954829996,,,,,,0.00020260385255682924,,,100.0,,0.3272052218792792,,7.0,7.091134839489022,,0.0003545567419744511,,,,0.1519528894176219,6.078115576704876e-05,,,,,9.724984922727802e-05,,,0.001013019262784146,,,8.711965659943655
biscotti wafers,,,3.784739174699777,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.06907148993827093,42.57831571537249,73.42393998917566,cereali e derivati,,,,0.0015138956698799108,,,1.5138956698799109,0.07853333787502037,,14.192771905124163,,,,,14.192771905124163,,,,,,,,,100.0,,0.15138956698799108,,7.1,6.7179120350921036,,,,,,0.0662329355572461,,,,,,0.0,,,0.0,,,25.263133991121013
latte capra,,,86.14322974519452,,0.0,,,0.21960035392749475,0.4891098792021474,0.0,,1.3375657921038315,0.10980017696374737,,,0.4292188735855578,1.2477292836789473,0.10980017696374737,0.049909171347157895,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.14074386319898527,0.0,4.691462106632842,latte e yogurt,,0.00998183426943158,,9.98183426943158e-05,0.0,0.0,0.0,0.10580744325597473,,4.791280449327157,,,,,4.791280449327157,,0.012976384550261053,,,1.3575294606426949,0.00029945502808294733,,,100.0,0.15970934831090527,0.1796730168497684,,3.9,3.892915365078316,2.9945502808294738e-05,0.00010980017696374737,3.3139689774512844,1.896548511192e-06,,0.03992733707772632,4.99091713471579e-05,,,,,8.584377471711156e-05,,,0.0009981834269431578,,0.0003094368623523789,4.691462106632842
tortellini freschi,,,28.952772073921974,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,45.37987679671458,51.23203285420945,cereali e derivati,,,,,,,,,,7.289527720739219,,,,,7.289527720739219,,,,,,,,,100.0,,,,12.2,12.525667351129362,,,,,,,,,,,,,,,0.0,,,1.3347022587268995
salame brianza,9.765415317126187,14.555217333137339,37.47194249594932,6.358875090221703,0.0,,7.009214588085285,0.0,0.4851739111045779,0.04129139668975132,,6.121449559255632,0.9909935205540316,,,3.1071776009037864,12.851947219685098,4.067202573940505,0.2890397768282592,0.0,0.06193709503462697,,,0.19613413427631876,0.36129972103532404,0.0,0.0722599442070648,0.12387419006925394,0.0,0.012387419006925396,0.0,1.032284917243783,carni trasformate e conservate,1.3006789957271665,0.08671193304847777,4.428502294975829,0.001341970392416918,0.0,0.0,0.0,0.2363932460488263,4.665927825941899,31.48468997593538,,4.975613301115034,4.201399613182197,8.485382019743897,31.48468997593538,9.08410727174529,0.02683940784833836,,2.9936262600069705,14.142303366239824,,,,100.0,5.285298776288169,0.4882707658563094,4.800124865183591,26.5,27.355550306960247,0.00025807122931094574,0.00016516558675900528,10.023486546437134,,4.603990730907272,1.8859845438043914,0.00019613413427631876,3.716225702077619,5.099487491184288,1.021962068071345,5.450464363047174,,,,0.0,,0.003695580003732743,1.032284917243783
whisky,,,65.31219028741329,,34.68780971258672,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bevande alcooliche,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,0.0,0.0,,,100.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0
noci fresche,,,19.83959767941186,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.13536392166682049,1.963293520358465,5.683218085248189,frutta,,0.0,,0.0026866121857536895,,,3.61659332697612,0.24592834623437618,,59.62212427614918,,,,,59.62212427614918,,,,,,0.0008266499033088275,,,58.0,,,,10.5,10.84977998092836,,0.00017566310445312584,,,,0.0030999371374081028,0.0005993211798988998,,,,,6.199874274816206e-06,,,,,,3.5132620890625166
